dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,range,cv_ratio
STRICT,config_loo,KNeighborsClassifier,robust,smote,off,0.3081240818783944,0.051344710803286175,128,0.25677937107510823,0.18594222665923352,0.16663647479378163
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,none,on,0.30046690086397765,0.04388681781920136,14,0.2565800830447763,0.1300034589778259,0.14606207104012786
STRICT,config_strat80,LogisticRegression,none,smote,off,0.387069907101204,0.1306261592569531,480,0.2564437478442509,0.6113297943862072,0.33747433437856833
STRICT,config_strat80,GaussianNB,standard,smoteenn,off,0.3961453201608634,0.13970579000651082,240,0.2564395301543526,0.5075761294837413,0.3526629822353581
STRICT,config_loo,SVC,robust,none,on,0.3812714138194738,0.12536877644968542,58,0.2559026373697884,0.549891282508189,0.3288176661181465
STRICT,config_kfold,KNeighborsClassifier,robust,none,off,0.30897991767547456,0.05315849385637924,640,0.25582142381909534,0.2609119220351788,0.17204514214484407
STRICT,config_random80,LinearDiscriminantAnalysis,standard,none,on,0.4409941621388963,0.18520319327260754,140,0.25579096886628877,0.7789043068258894,0.4199674489438606
IMPUTED,config_random80,KNeighborsClassifier,standard,undersample,off,0.41552942363708595,0.16007994769999237,640,0.25544947593709355,0.8457139225300395,0.38524335123811254
STRICT,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,off,0.4048400862396571,0.15011136528870972,80,0.2547287209509474,0.641771408354877,0.37079175306727613
STRICT,config_strat80,LogisticRegression,maxabs,smote,on,0.44654813933596016,0.192220387848171,3360,0.2543277514877892,0.8427009716003844,0.43045837820310373
IMPUTED,config_random80,GaussianNB,maxabs,undersample,on,0.40050962563549586,0.14627077555097218,840,0.2542388500845237,0.6539712988175134,0.3652116358474074
IMPUTED,config_loo,KNeighborsClassifier,robust,none,off,0.2905425855059761,0.03641158963719226,32,0.25413099586878385,0.09262517033583079,0.12532272876205722
STRICT,config_strat80,KNeighborsClassifier,maxabs,undersample,on,0.3901892288405655,0.13632857498537074,4480,0.25386065385519474,0.8826278609215705,0.34939092345133826
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,robust,smote,off,0.31791740603121643,0.0641173471638716,480,0.2538000588673448,0.32152047209438317,0.2016792599194015
IMPUTED,config_random80,LogisticRegression,maxabs,smote,on,0.44593297202850746,0.19224730317762284,3360,0.2536856688508846,0.9600440080507178,0.4311125555553962
STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3370638311141924,0.08354985232034938,168,0.253513978793843,0.3806878567514268,0.2478754603962354
STRICT,config_strat80,KNeighborsClassifier,maxabs,smoteenn,on,0.3804786914639017,0.12729688670205502,8960,0.25318180476184665,0.9197748715099295,0.33457034403760416
STRICT,config_kfold,KNeighborsClassifier,robust,undersample,on,0.34376396533234355,0.0906967352797542,8960,0.25306723005258935,0.5483347734208589,0.26383432944191976
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,undersample,on,0.31710125787368004,0.06446520464366945,84,0.2526360532300106,0.2558537903570564,0.20329532930881564
STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3399142085887513,0.08734068887531188,3360,0.25257351971343944,0.4783191032512243,0.25694921444423025
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3185488279198846,0.06600294903817659,3360,0.252545878881708,0.3844539934878209,0.20719884442574818
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,none,undersample,off,0.2918909317267823,0.03936963675884256,12,0.25252129496793974,0.1234588334119057,0.1348779029411355
IMPUTED,config_strat80,GaussianNB,maxabs,smote,on,0.4226321007655324,0.17035588388221784,1680,0.2522762168833146,0.9177041376159698,0.403083162811449
STRICT,config_kfold,GaussianNB,maxabs,none,on,0.30190368572729803,0.04964361254861256,756,0.2522600731786855,0.2511734832355501,0.16443526493894606
STRICT,config_random80,GaussianNB,standard,smoteenn,off,0.36837625347109537,0.11612610283630019,228,0.25225015063479517,0.4921565254637922,0.315237754176823
IMPUTED,config_strat80,GaussianNB,robust,smoteenn,on,0.40795005618237706,0.15602346712756238,1680,0.2519265890548147,0.8404000602014686,0.3824572757450754
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,smote,off,0.3064183074959212,0.05453397871402333,480,0.25188432878189787,0.2919600021143854,0.17797232534726812
STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,smote,on,0.32866618944413706,0.07729114221243827,168,0.2513750472316988,0.3278092555186638,0.23516608855677665
STRICT,config_kfold,SVC,maxabs,smoteenn,on,0.4006507814762689,0.15003320988717975,6272,0.25061757158908915,0.7360732132792528,0.374473773230532
STRICT,config_strat80,KNeighborsClassifier,maxabs,undersample,off,0.373585027207234,0.12329008064518288,640,0.25029494656205115,0.667631044988582,0.3300187953646005
IMPUTED,config_kfold,KNeighborsClassifier,robust,none,off,0.3011215660680378,0.05111177764957355,639,0.2500097884184643,0.2841933408576889,0.1697380174956481
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.39884168891693883,0.14901306237655085,840,0.24982862654038798,0.8404000602014686,0.3736145606573833
IMPUTED,config_random80,KNeighborsClassifier,standard,smote,on,0.3922288420628121,0.14259212773830335,8960,0.24963671432450876,0.8233650608584911,0.3635431983746581
IMPUTED,config_random80,KNeighborsClassifier,robust,undersample,off,0.4093212675914125,0.15996057371554467,640,0.24936069387586784,0.8176380472882998,0.3907946798288978
STRICT,config_strat80,LogisticRegression,none,undersample,off,0.361826057913283,0.1125589324938179,240,0.24926712541946508,0.516417831515765,0.31108575524650117
STRICT,config_loo,QuadraticDiscriminantAnalysis,none,smote,off,0.2777577436275889,0.02854413333565563,24,0.24921361029193329,0.10625407607255988,0.10276629181552878
IMPUTED,config_random80,KNeighborsClassifier,maxabs,undersample,off,0.40589696756174476,0.15693175558969238,640,0.24896521197205237,0.8570105213374581,0.38662953441705633
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.4125008407758467,0.16378301114037866,1680,0.24871782963546804,0.8459051693633014,0.3970489146939181
IMPUTED,config_strat80,LinearDiscriminantAnalysis,robust,smoteenn,off,0.41111926947957284,0.16249912443544698,80,0.24862014504412586,0.7075975708018081,0.3952602967045334
IMPUTED,config_random80,SVC,robust,smoteenn,on,0.43143635556508836,0.18315039339695668,3360,0.24828596216813167,1.077195954867313,0.42451312003382113
STRICT,config_kfold,KNeighborsClassifier,robust,smote,on,0.31967622825432107,0.07142500725016043,17920,0.24825122100416064,0.5382404141864938,0.22342921036135874
STRICT,config_random80,LogisticRegression,maxabs,smote,on,0.4618912377480979,0.21368138108590445,3360,0.24820985666219347,1.0331108751348477,0.462622720724657
IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,on,0.4148266727913152,0.16690347325842395,560,0.24792319953289124,1.023015505244342,0.402345085804999
STRICT,config_loo,SVC,maxabs,none,off,0.33975893765913684,0.0920695021415441,10,0.24768943551759276,0.22148646986220621,0.27098478343463867
STRICT,config_strat80,LogisticRegression,maxabs,smote,off,0.40863103528062006,0.16097671583156253,480,0.24765431944905753,0.8412698412698413,0.3939414824941396
STRICT,config_strat80,GaussianNB,maxabs,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,0.44436287840500355,0.3330737376679306
STRICT,config_strat80,GaussianNB,robust,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,0.44436287840500355,0.3330737376679306
STRICT,config_strat80,GaussianNB,none,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,0.44436287840500355,0.3330737376679306
STRICT,config_strat80,GaussianNB,standard,none,off,0.3713252131240317,0.12367867662556216,60,0.24764653649846957,0.44436287840500355,0.3330737376679306
IMPUTED,config_kfold,GaussianNB,robust,none,on,0.3272683729096126,0.0796619287075249,588,0.24760644420208766,0.4213797183527027,0.24341468746057698
IMPUTED,config_kfold,LogisticRegression,maxabs,smoteenn,off,0.37378469444773244,0.12618537645433572,960,0.2475993179933967,0.5641737550239325,0.3375883986923939
STRICT,config_kfold,SVC,none,none,off,0.3246409077723563,0.07753595205838128,225,0.24710495571397506,0.3913523002037736,0.23883604993105426
IMPUTED,config_random80,KNeighborsClassifier,standard,smote,off,0.3795026112476621,0.1324395591540882,1280,0.2470630520935739,0.6324314484857549,0.348981944336764
IMPUTED,config_strat80,GaussianNB,standard,none,on,0.41543558184291873,0.1690446376129878,420,0.24639094422993094,0.7067953559353568,0.40690938619914757
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,none,on,0.2968210468122633,0.050542893773584875,42,0.24627815303867842,0.194689919617623,0.17028069375940452
IMPUTED,config_kfold,KNeighborsClassifier,robust,smote,on,0.31914268897639403,0.07292700223619505,17892,0.24621568674019897,0.5003507066416294,0.2285090799670151
STRICT,config_loo,KNeighborsClassifier,robust,smoteenn,on,0.3314099516720165,0.08568891034980633,894,0.24572104132221015,0.4978182411616698,0.2585586519580719
IMPUTED,config_random80,RandomForestClassifier,robust,undersample,off,0.3887230008991605,0.14302939008199128,2880,0.24569361081716923,0.8121341357098669,0.36794681495859016
STRICT,config_random80,LogisticRegression,robust,smoteenn,on,0.4198470062980673,0.1742715609975221,3360,0.2455754453005452,0.8930940136237107,0.4150834908509489
IMPUTED,config_random80,KNeighborsClassifier,standard,smoteenn,off,0.40136710282032684,0.15584592576414416,1280,0.24552117705618268,0.8012273129223667,0.38828774124497456
STRICT,config_random80,LogisticRegression,robust,undersample,on,0.42406011596050136,0.1788117189999718,1680,0.24524839696052955,1.06278670491097,0.4216659673239042
IMPUTED,config_random80,RandomForestClassifier,none,undersample,off,0.38913543615258783,0.14392090553860085,2880,0.245214530613987,0.8121341357098669,0.36984785287497324
STRICT,config_random80,GaussianNB,standard,undersample,on,0.40792084622973884,0.16278169522440436,798,0.24513915100533448,0.9240365727977614,0.3990521610477504
IMPUTED,config_random80,KNeighborsClassifier,standard,smoteenn,on,0.40034146434511564,0.1553352079305023,8960,0.24500625641461335,0.8863193363702735,0.3880067936120528
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.3976740721924842,0.15326663880200092,120,0.24440743339048326,0.7894459981880401,0.3854076730650321
IMPUTED,config_random80,GaussianNB,robust,smoteenn,off,0.397683908356126,0.15354002910045866,240,0.24414387925566733,0.7213066889877359,0.3860855968126413
STRICT,config_strat80,KNeighborsClassifier,maxabs,none,on,0.3653048235381476,0.12119707183061604,2240,0.24410775170753155,0.7259261003150643,0.3317697003197655
IMPUTED,config_random80,GaussianNB,standard,smoteenn,off,0.39710663475230373,0.1532148128373426,240,0.24389182191496114,0.777016467895282,0.3858278845754131
STRICT,config_random80,GaussianNB,maxabs,smote,off,0.3610756434512545,0.1174613179883482,228,0.2436143254629063,0.44442925273651945,0.3253094472549367
STRICT,config_random80,LogisticRegression,maxabs,undersample,on,0.44557614558167447,0.20211819813479817,1680,0.2434579474468763,0.9211323729436768,0.4536109038578452
IMPUTED,config_random80,RandomForestClassifier,standard,undersample,off,0.3880473664097573,0.14464722583808406,2880,0.24340014057167322,0.8121341357098669,0.37275662292562584
IMPUTED,config_random80,SVC,robust,undersample,on,0.4424277314119561,0.1994733657328514,1680,0.24295436567910472,1.1544912355776473,0.45086090127365114
IMPUTED,config_loo,KNeighborsClassifier,robust,smote,on,0.31298568551394457,0.0703163873273474,896,0.24266929818659716,0.3538883280545489,0.2246632692223062
IMPUTED,config_kfold,LogisticRegression,maxabs,undersample,off,0.3807641158084922,0.1381200439778569,480,0.24264407183063527,0.5903292167724287,0.3627443822655948
IMPUTED,config_random80,RandomForestClassifier,maxabs,undersample,off,0.38666834078232243,0.1441100909848596,2880,0.24255824979746282,0.8402100109516066,0.3726968975357291
STRICT,config_strat80,KNeighborsClassifier,maxabs,smote,on,0.36260868592597323,0.12022926062102303,8960,0.2423794253049502,0.8457045606257773,0.3315675142033633
IMPUTED,config_loo,SVC,maxabs,none,on,0.2985698351696141,0.05709610980671489,45,0.2414737253628992,0.23303049222410552,0.1912320103411627
IMPUTED,config_strat80,RandomForestClassifier,none,undersample,off,0.3954338519328539,0.1568334303386553,2880,0.23860042159419861,0.8371483870717559,0.39661103765412115
STRICT,config_random80,GaussianNB,none,smote,off,0.3607910715800093,0.1223583131450502,228,0.2384327584349591,0.4934637712198269,0.3391389720627162
STRICT,config_strat80,LinearDiscriminantAnalysis,robust,undersample,on,0.4197125125862852,0.18130496509033553,280,0.2384075474959497,0.8456847345337983,0.4319741719710168
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.39706939462361035,0.1591111791983835,240,0.23795821542522685,0.7897622477448089,0.4007137829124504
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38664082731125526,0.14906905644999288,120,0.23757177086126238,0.7894459981880401,0.38554918653220416
IMPUTED,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.3950698145653431,0.15758780023827232,2880,0.2374820143270708,0.8371483870717559,0.3988859549081239
IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,on,0.39281831578367965,0.1554015163116405,4480,0.23741679947203914,0.9142014246993516,0.395606594874813
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.3018709410961501,0.06456512196521957,480,0.23730581913093052,0.3356582671339853,0.2138831970072094
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.39814819821409064,0.16133359249379595,240,0.2368146057202947,0.7729468599033816,0.40520990228629467
IMPUTED,config_strat80,LogisticRegression,maxabs,smoteenn,on,0.4313036100652587,0.19453472233987568,3360,0.23676888772538301,1.1123508829409707,0.4510389382329572
IMPUTED,config_strat80,RandomForestClassifier,standard,undersample,off,0.3929488968328206,0.1563832776650823,2880,0.23656561916773827,0.9154099740489929,0.3979735760185002
IMPUTED,config_random80,KNeighborsClassifier,robust,smote,off,0.3771737657932405,0.14085143850162274,1280,0.23632232729161778,0.686873200157612,0.37343911818839176
STRICT,config_random80,RandomForestClassifier,none,smoteenn,off,0.35556947230728747,0.11938458422192195,5472,0.23618488808536553,0.6590909090909091,0.3357560013440871
IMPUTED,config_strat80,LogisticRegression,maxabs,undersample,on,0.451747854754856,0.21591384943180253,1680,0.23583400532305349,0.92783056924063,0.47795213006372683
STRICT,config_loo,KNeighborsClassifier,robust,none,off,0.2844559111998349,0.04892600301413478,31,0.2355299081857001,0.15744466026770199,0.1719985456015483
IMPUTED,config_random80,LogisticRegression,maxabs,smoteenn,on,0.4186967223484378,0.1831769970025994,3360,0.2355197253458384,0.9600440080507178,0.43749326714375425
STRICT,config_random80,GaussianNB,robust,smoteenn,off,0.36785541967231977,0.13258492941666145,228,0.23527049025565833,0.5603981548469438,0.3604267392193546
STRICT,config_strat80,KNeighborsClassifier,maxabs,smoteenn,off,0.36262401379679987,0.12749674583384843,1280,0.23512726796295144,0.7419310696313324,0.3515948778430668
IMPUTED,config_strat80,RandomForestClassifier,robust,undersample,off,0.3929305879615535,0.15791276219315764,2880,0.23501782576839586,0.9154099740489929,0.40188462550695775
STRICT,config_random80,LogisticRegression,maxabs,smote,off,0.41952016874798975,0.1845450706379338,480,0.23497509811005596,0.8528028654224417,0.4398955863997852
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.29667353073246183,0.062102712766184245,168,0.2345708179662776,0.2910250453218707,0.20933014351788615
STRICT,config_random80,KNeighborsClassifier,none,none,off,0.3768860602273156,0.14251584072783882,316,0.23437021949947676,0.7248860785868859,0.37814038715542203
STRICT,config_kfold,LogisticRegression,maxabs,undersample,off,0.38006698585716286,0.1457432041991063,480,0.23432378165805656,0.5759010819317039,0.38346715085082306
IMPUTED,config_random80,RandomForestClassifier,robust,smoteenn,off,0.3778303212610893,0.14423538569537844,5760,0.23359493556571084,0.686801988123018,0.38174645490060743
